text,start,duration,line_no,midpoint,sentiment-vader,sentiment-textblob,sentiment-vader_norm,sentiment-textblob_norm
too late for that now isn't it,3557.359,3.2,1110,3558.959,0.0,-0.3,0.9701967522207209,0.6959081898316559
look uh why don't you persuade your,3560.799,4.0,1111,3562.799,0.0,0.0,0.8912052875381518,0.7252012214190092
husband to throw a large shindig,3563.04,3.6,1112,3564.84,0.0,0.21428571428571427,0.8510067360152462,0.7599055150368267
saudi introduce his bride to real,3564.799,3.921,1113,3566.7595,0.0,0.2,0.8163658538365062,0.7735321210457934
society say sometime next week,3566.64,5.679,1114,3569.4795,0.0,0.0,0.7756333809592209,0.737994652423502
why consider me invited and i'll try and,3568.72,7.28,1115,3572.3599999999997,0.0,0.0,0.7484750567652115,0.6796202097876274
find out about that wine cellar business,3572.319,3.681,1116,3574.1594999999998,0.0,0.0,0.7426398663894889,0.6609674245843388
but i don't think my husband is,3577.359,4.72,1117,3579.719,0.0,0.0,0.7974425617432928,0.6936788352465509
interested in entertaining just yet,3579.04,7.2,1118,3582.64,0.6808,0.375,0.8685343803551296,0.738964108566604
the honeymoon isn't over huh,3582.079,5.841,1119,3584.9995000000004,0.0,0.0,0.9057994915248171,0.7699924461873753
don't underestimate your charms mr,3586.24,4.16,1120,3588.3199999999997,-0.1326,0.0,0.8490687998257652,0.7776317022686003
sebastian you can handle it,3587.92,3.76,1121,3589.8,0.0,0.0,0.7998386877422154,0.7712551542618867
i don't think it's going to be so easy,3590.4,2.959,1122,3591.8795,0.5777,0.43333333333333335,0.9209734507800666,0.8737402389074138
about you he thinks you're in love with,3591.68,2.879,1123,3593.1195,0.6369,0.5,0.9865278302427132,1.0136270401351741
me,3593.359,2.321,1124,3594.5195,0.0,0.0,1.0250981510315953,1.0357746107027554
well then tell him you thought if you,3594.559,3.28,1125,3596.199,0.2732,0.0,1.037032773629893,0.9951817807692945
invited me to the house and i saw how,3595.68,4.48,1126,3597.9199999999996,0.0,0.0,1.0258462067294212,1.069273497240096
happily married you were,3597.839,4.401,1127,3600.0395,0.5574,0.25,1.0033804650064135,1.1408040039160556
then the uh horrid passion i have for,3600.16,4.72,1128,3602.52,-0.128,0.0,0.9991688625859443,1.174320443869219
you might be torn out of me,3602.24,5.28,1129,3604.8799999999997,-0.25,0.0,1.0404639952964396,1.210259268686127
that sounds very logical good next week,3604.88,4.56,1130,3607.1600000000003,0.4902,0.3416666666666666,1.0925849075951022,1.2354275964442394
then and get the key,3607.52,4.319,1131,3609.6795,0.0,0.0,1.1255969962840602,1.2867887727884397
i have to fly up to berlin but i'll be,3609.44,4.72,1132,3611.8,0.0,0.8,1.1360755351277814,1.4587039095217467
back in time,3611.839,4.321,1133,3613.9995,0.0,0.0,1.1402955270878803,1.5214526534976223
all right i'll be looking forward to,3614.16,3.199,1134,3615.7594999999997,0.0,0.2857142857142857,1.144464875464395,1.5364173401377261
seeing you,3616.16,13.21,1135,3622.765,0.0,0.0,1.1744125467261557,1.5622866533635906
it's always a pleasure meeting you madam,3617.359,23.48,1136,3629.0989999999997,0.5719,0.0,1.2086657647358234,1.5508102084036406
[Music],3629.37,14.469,1137,3636.6045,0.0,0.0,1.2390758166180353,1.513861631249718
so,3640.839,3.0,1138,3642.339,0.0,0.0,1.2473888594745393,1.483611244489478
[Music],3646.99,5.63,1139,3649.805,0.0,0.0,1.2687388717374863,1.4742097992255403
i'm surprised mr devlin coming tonight,3656.72,4.72,1140,3659.08,0.2263,0.1,1.3841156293284946,1.571814118913606
i don't blame anyone for being in love,3659.92,3.04,1141,3661.44,0.738,0.5,1.4507010653359225,1.6166795182531812
with the darling,3661.44,4.159,1142,3663.5195,0.5859,0.0,1.5302281055474636,1.6269276204440568
i i just hope that nothing will happen,3662.96,4.8,1143,3665.36,0.4404,0.0,1.5206189185842374,1.591996294419395
to give him any false impression,3665.599,6.24,1144,3668.719,0.2263,-0.4000000000000001,1.410199350823017,1.4754537919907527
but within a minute,3667.76,4.079,1145,3669.7995,0.0,0.0,1.3951558735043794,1.441116507443206
darling,3682.839,3.96,1146,3684.819,0.5859,0.0,1.4838520907276962,1.448917465481011
it's not that i don't trust you when,3685.2,3.119,1147,3686.7594999999997,-0.4023,0.0,1.3913069634634299,1.5087051408818413
you're in love at my age every man who,3686.799,3.04,1148,3688.319,0.6369,0.5,1.5094467186753002,1.5625091075815312
looks at you woman is a menace,3688.319,5.28,1149,3690.959,-0.4939,0.0,1.3998091864514166,1.6235888765902697
will forgive me for even talking about,3689.839,3.76,1150,3691.719,0.2732,0.0,1.3656284635571334,1.6265060933258706
it,3696.839,3.0,1151,3698.339,0.0,0.0,1.3427115658735198,1.6364142438415166
[Music],3700.8,3.259,1152,3702.4295,0.0,0.0,1.4232221168313632,1.6404874971911085
[Music],3712.21,20.06,1153,3722.2400000000002,0.0,0.0,1.376251725725217,1.645454231162392
[Music],3737.3,8.779,1154,3741.6895000000004,0.0,0.0,1.340366617250039,1.64341800894367
[Music],3751.24,4.04,1155,3753.2599999999998,0.0,0.0,1.4186896226348327,1.6482335755790578
well i think we might join the rest of,3753.52,3.36,1156,3755.2,0.5106,0.0,1.43735245632671,1.6499198225480332
the party now,3755.28,14.559,1157,3762.5595000000003,0.4019,0.0,1.5133701875475092,1.6593368200042264
i think all our guests are here,3756.88,12.959,1158,3763.3595,0.0,0.0,1.521430414284368,1.6606820066287644
[Music],3778.87,4.36,1159,3781.0499999999997,0.0,0.0,1.5176333807557358,1.7108346053233796
sebastian,3780.839,5.49,1160,3783.584,0.0,0.0,1.4630244715534757,1.7217628041855244
[Music],3783.23,3.099,1161,3784.7795,0.0,0.0,1.4339803406127252,1.7272677615018537
hello there good evening,3788.16,9.679,1162,3792.9995,0.4404,0.7,1.4879830918023316,1.7600493058418711
you haven't seen the house have you oh,3798.96,3.52,1163,3800.7200000000003,0.0,0.0,1.5239944974354602,1.7529424161351777
it's quite a jolly little cottage let me,3800.96,3.599,1164,3802.7595,0.5542,-0.1875,1.556983130082724,1.7397668537467428
show you around the place,3802.48,5.44,1165,3805.2,0.0,0.0,1.599962240768961,1.7150809636380704
later his nips is on the trail,3804.559,3.361,1166,3806.2395,0.0,0.0,1.6122490785986725,1.7010847960815936
[Music],3825.12,5.76,1167,3828.0,0.0,0.0,1.4781559008763845,1.6897491378524112
this isn't going to be easy why he uh,3827.2,5.359,1168,3829.8795,0.4404,0.43333333333333335,1.5363808547932698,1.7758511590355752
he's quite sensitive about you he's,3830.88,3.84,1169,3832.8,0.0,0.1,1.475436673007777,1.7474887841055955
going to watch us like a hog,3832.559,5.28,1170,3835.199,0.3612,0.0,1.3803487028786976,1.6528017714360153
yes he's rather jealous of anyone,3834.72,6.639,1171,3838.0395,-0.0772,0.0,1.3528122818776538,1.5818208341662379
get the key off his chain yes,3837.839,4.801,1172,3840.2395,0.4019,0.0,1.3687328441193942,1.5493571723485011
let's hope the liquor doesn't run out,3841.359,4.48,1173,3843.5989999999997,0.4404,0.0,1.3525593884375962,1.4830358182458985
and start him down the cellar for more,3842.64,7.52,1174,3846.4,0.0,0.17222222222222222,1.2348039473707124,1.3832382156444463
oh i hadn't thought about that quite a,3845.839,4.321,1175,3847.9995,0.0,0.0,1.153068832900218,1.3293887006812322
point,3850.839,5.641,1176,3853.6594999999998,0.0,0.0,1.1486443060293225,1.3573561811378847
thank you oh mr devlin how nice you,3853.44,4.399,1177,3855.6395,0.6486,0.6,1.2808409906755054,1.4612506313843108
remember me,3856.48,3.28,1178,3858.12,0.0,0.0,1.1625039373619948,1.4271621874161022
how sweet young men usually have short,3857.839,4.321,1179,3859.9995,0.4588,0.04999999999999999,1.1465802507909544,1.2007886966879409
memories oh here's something i adore,3859.76,8.079,1180,3863.7995,0.5574,0.0,1.3012949181078208,1.1956679283245562
champagne may i,3862.16,5.679,1181,3864.9995,0.296,0.0,1.3475425804849515,1.2589227064943347
[Music],3871.37,4.39,1182,3873.565,0.0,0.0,1.2606174762481421,1.2957672876222177
joseph madame do you think you have,3873.76,3.359,1183,3875.4395000000004,0.0,0.0,1.2181026929268186,1.2702624998377903
enough champagne to,3875.76,4.4,1184,3877.96,0.296,0.0,1.1898501329478188,1.256293016151132
last for the recipe i don't know madam,3877.119,17.061,1185,3885.6495,0.0,0.0,1.2343185438127446,1.2907860050327904
i hope so,3880.16,18.639,1186,3889.4795,0.4404,0.0,1.2628570005739612,1.2904297086521923
[Music],3894.18,6.46,1187,3897.41,0.0,0.0,1.301961162956985,1.277981038228611
enjoying yourself mr devlin very much,3898.799,3.28,1188,3900.439,0.5267,0.38,1.4034053203628116,1.4043390525664616
thank you there's so many things i would,3900.64,3.6,1189,3902.44,0.3612,0.5,1.5063226202394668,1.504949674358843
like to ask you about the states,3902.079,3.921,1190,3904.0395000000003,0.3612,0.0,1.5525445172447072,1.4566127865914318
i haven't heard anything for a long time,3904.24,5.68,1191,3907.08,0.0,-0.05,1.480225309709784,1.3678617896341392
i'll be glad to tell you excuse me,3906.0,3.92,1192,3907.96,0.5106,0.225,1.4573303475109565,1.3554234771663056
[Music],3910.02,3.32,1193,3911.68,0.0,0.0,1.4751243511507457,1.3345050471985667
[Music],3915.94,3.429,1194,3917.6545,0.0,0.0,1.448120096288986,1.304756612599327
[Music],3922.05,3.159,1195,3923.6295,0.0,0.0,1.3920351924532257,1.256305378609496
lots of time no joseph might have to ask,3926.88,5.36,1196,3929.56,-0.296,0.0,1.293178798112704,1.1935703619622973
alex for more wine,3929.2,3.04,1197,3930.72,0.0,0.5,1.2074462152430698,1.1799210361674777
he's running out faster than he thought,3932.64,5.199,1198,3935.2394999999997,0.0,0.0,1.0093854653407637,1.054332332261433
i'm sorry to hear that,3934.799,5.921,1199,3937.7595,-0.0772,-0.5,1.0200732928659888,0.9231719626783572
you're watching yes you better go out in,3937.839,4.321,1200,3939.9995,0.6808,0.5,1.0571207474202753,0.9687550306681415
the garden alone and wait around the,3940.72,2.72,1201,3942.08,-0.25,0.0,0.9710540745138104,0.9732730822991957
back of the house for me and i'll show,3942.16,9.679,1202,3946.9995,0.0,0.0,0.9074382208652605,1.0274987240412807
you the wine salad,3943.44,8.399,1203,3947.6395,0.0,0.0,0.9805981385081985,1.0772567015948213
nice party isn't it it's a wonderful,3956.799,3.28,1204,3958.439,0.8481,0.8,1.1063109680097916,1.3073901881522498
party i think you've done it wonderfully,3958.4,2.08,1205,3959.44,0.765,1.0,1.0992669753481872,1.3142008034901353
well,3960.079,3.04,1206,3961.599,0.2732,0.0,1.1377423397699191,1.3530792607198627
i'm very proud mr devlin both of you man,3960.48,6.33,1207,3963.645,0.5256,1.0,1.2243831291490062,1.4266993424684122
oh no darling he's trying to drown,3963.119,6.991,1208,3966.6145,-0.7765,0.0,1.1966399728813122,1.5383313970624275
[Music],3966.81,3.3,1209,3968.46,0.0,0.0,1.1649462013523542,1.5730325723951688
[Music],3972.5,7.339,1210,3976.1695,0.0,0.0,1.1591988429664786,1.5255870356549162
himself,3976.839,3.0,1211,3978.339,0.0,0.0,1.1701045873230298,1.5141605090188923
[Music],3981.28,7.02,1212,3984.7900000000004,0.0,0.0,1.1988854551223347,1.5285611312381835
is,3990.839,3.0,1213,3992.339,0.0,0.0,1.2183640810914187,1.5243689062014487
excuse me i think i'll ask the orchestra,4007.039,3.841,1214,4008.9595000000004,0.0772,-0.05,1.1920040596082448,1.4767325431137401
to play some brazilian music they've,4009.359,12.48,1215,4015.5989999999997,0.34,0.0,1.1700757275201445,1.542970557428509
played waltzes all evenings,4010.88,10.959,1216,4016.3595,0.34,0.0,1.1676646653516325,1.4820940744810625
[Music],4022.07,5.44,1217,4024.79,0.0,0.0,1.147004861950055,1.2672248892157947
[Music],4032.26,3.219,1218,4033.8695000000002,0.0,0.0,1.1438993568631894,1.3051978853017856
i'll keep the garden door open enough,4040.72,9.119,1219,4045.2794999999996,0.0,0.0,1.1598450953046837,1.3722440582065472
[Music],4066.82,7.609,1220,4070.6245000000004,0.0,0.0,1.186739508604846,1.4444891320551387
[Music],4076.55,8.49,1221,4080.795,0.0,0.0,1.1628895986407968,1.3918711086215891
so,4102.839,4.091,1222,4104.8845,0.0,0.0,1.0385107796790325,1.201362408345474
[Music],4103.84,3.09,1223,4105.385,0.0,0.0,1.035437269219596,1.1985982186261628
vintage sand,4112.799,3.04,1224,4114.319,0.0,0.0,0.9806781731562298,1.1718088113970184
hmm we've got to leave things as we,4116.88,3.839,1225,4118.7995,-0.0516,0.0,0.9498224592392408,1.1787094753419134
found them help me find a bottle of wine,4119.04,3.119,1226,4120.5995,0.4019,0.0,0.9317704932549001,1.186181725349841
with the same label as these others,4120.719,3.201,1227,4122.3195,0.0,0.0,0.9124974198389322,1.1960853882130729
there isn't really sand is it,4122.159,11.68,1228,4127.999,0.0,0.2,0.9133724636146984,1.241670586742324
some kind of metal ore,4123.92,9.919,1229,4128.8795,0.0,0.6,0.9187094044183796,1.2486979348946892
[Music],4134.38,6.66,1230,4137.71,0.0,0.0,0.9021469710761256,1.265748671176708
this is a bit weird i'm terrified,4141.359,4.641,1231,4143.6795,-0.6908,-0.5,0.773005591540588,1.1853979582063132
i'll just pretend you're a janitor,4144.56,3.279,1232,4146.199500000001,-0.1027,0.0,0.7805421890899141,1.1369719493174935
janitors are never terrified i have a,4146.0,3.839,1233,4147.9195,0.4973,0.0,0.8246973931222502,1.1025131662720218
feeling they're very slow,4147.839,4.48,1234,4150.079,0.128,-0.39000000000000007,0.8706779463741857,1.0619198777932812
we're on schedule i keep hearing someone,4149.839,3.84,1235,4151.759,0.0,0.0,0.8928201639627994,1.0394391735106223
coming,4152.319,5.04,1236,4154.839000000001,0.0,0.0,0.9130264020774489,1.0481782700020392
oh that'll be nice i think he comes down,4153.679,5.16,1237,4156.259,0.4215,0.2222222222222222,0.9175779114728279,1.0911599995565966
with joseph,4157.359,4.48,1238,4159.599,0.0,0.0,0.9255853742669217,1.0866868443821796
unfortunately,4158.839,3.0,1239,4160.339,-0.34,-0.5,0.9269949094317012,0.9812747106222603
so,4186.839,3.0,1240,4188.339,0.0,0.0,0.9073065329423353,0.9458112397806845
oh someone is coming it's alex he's seen,4191.04,4.639,1241,4193.3595,0.0,0.0,0.8953921163461682,0.9297224697292605
us,4194.4,2.96,1242,4195.879999999999,0.0,0.0,0.8916037254141973,0.882122544933875
wait a minute i'm going to kiss you no,4195.679,5.161,1243,4198.2595,0.1531,0.0,0.8907819180549634,0.8331956279811104
he'll only think well i want him to,4197.36,6.48,1244,4200.599999999999,0.34,0.0,0.8935581209124265,0.7952968689682163
think,4200.84,3.0,1245,4202.34,0.0,0.0,0.8984244464713023,0.780810068452679
you'd better stay upstairs judge if they,4205.44,12.4,1246,4211.639999999999,0.4404,0.5,0.967565704584523,0.9270239368059366
may need you yes sir,4207.04,10.8,1247,4212.44,0.4019,0.0,0.9769794572286687,0.9573226944018259
push me away,4225.679,7.441,1248,4229.3995,0.0,0.0,0.9206065593746611,0.9343557371792193
i'm sorry to intrude on this tender,4231.12,4.4,1249,4233.32,-0.0772,-0.5,0.7496743063099982,0.6074697586012763
scene i couldn't help what happened he's,4233.12,4.64,1250,4235.44,-0.3089,0.0,0.7250413745833271,0.7719878180031673
been drinking,4235.52,4.639,1251,4237.8395,0.0,0.0,0.8281843578590242,0.7182068761327194
so he carried you down here oh please,4237.76,4.479,1252,4239.9995,0.3182,-0.15555555555555559,0.8813051091639752,0.6332039728465702
alex,4240.159,5.201,1253,4242.759499999999,0.0,0.0,0.8944309590586357,0.644846172952044
you love him no of course not please go,4242.239,5.041,1254,4244.759499999999,0.2589,0.5,0.9293415166166947,0.7764447995497107
for what it's worth as an apology your,4245.36,3.28,1255,4247.0,0.2732,0.3,1.0571691572152166,0.9856960264703511
wife is telling the truth,4247.28,3.2,1256,4248.88,0.3182,0.0,1.1756096805892304,1.0063283635758615
i knew her before you loved it before,4248.64,4.8,1257,4251.04,0.5994,0.7,1.2229787746686622,1.0840315356731065
you but i wasn't as lucky as you,4250.48,9.36,1258,4255.16,-0.4585,0.3333333333333333,1.1023415281629108,1.1987654764717977
sorry alicia please go good night,4253.44,6.4,1259,4256.639999999999,0.5994,0.09999999999999998,1.195618322220265,1.213553019617964
alex don't be foolish i i came down here,4262.239,3.361,1260,4263.9195,0.2057,-0.15555555555555559,1.2603223978242866,1.181826665128758
because he threatened to make a scene,4264.32,3.12,1261,4265.88,-0.4588,0.0,1.1245782985107267,1.166147136528409
unless i'd see him alone,4265.6,5.119,1262,4268.159500000001,-0.25,0.0,1.0669291938711853,1.1513100029820797
he kissed you i i couldn't stop him i,4267.44,3.759,1263,4269.3195,0.5405,0.0,1.1207204724017708,1.1453640057195462
tried,4270.719,4.0,1264,4272.719,0.0,0.0,1.080285497981299,1.1351724421206613
i'll talk about it later your guests are,4271.199,5.681,1265,4274.0395,0.0,0.0,1.0519871422717337,1.1344685024140664
upstairs,4274.719,12.081,1266,4280.7595,0.0,0.0,1.0859719676414419,1.1649395876642812
new please go to,4276.88,12.96,1267,4283.36,0.3182,0.13636363636363635,1.1194031877294708,1.1944425071061318
mr devlin are you going so soon yes i'm,4286.8,4.32,1268,4288.96,0.4549,0.0,1.1504785674856821,1.1906975799725457
afraid i have to be up early in the,4289.84,1.92,1269,4290.8,0.0,-0.25,1.1734324165155758,1.0936229245126055
morning,4291.12,3.599,1270,4292.9195,0.0,0.0,1.2252025287068606,1.1705879805059645
thank you and good night,4291.76,2.959,1271,4293.239500000001,0.6597,0.7,1.2358829724750366,1.2707425675075532
oh joseph yes sir we'll get out of the,4297.76,5.2,1272,4300.360000000001,0.4019,0.0,1.370185784386412,1.2724772614104367
wine now,4300.4,2.56,1273,4301.679999999999,0.0,0.0,1.372007714639265,1.2798936638306582
yes,4312.84,3.0,1274,4314.34,0.4019,0.0,1.3622755292685111,1.2734406284409037
you know joseph i don't think we need,4325.199,5.121,1275,4327.759499999999,0.0,0.0,1.4189132527371682,1.2987852116486143
give them any more champagne we still,4328.64,3.2,1276,4330.240000000001,0.3597,0.5,1.4484860957861996,1.3711079478263781
have some upstairs haven't we,4330.32,4.8,1277,4332.719999999999,0.0,0.0,1.4863320052981772,1.428679967204678
